points,cells,social_info,unique_rounds,env_number,gender,soc_info_round,gempresent,round,tot_points,gem,trial,cell,x,y,group,uniqueID,round_gem_found,gem_found,social_info_use,performance_group,performance_group_f,demonstrator,demo_type
60.0,22.0,18.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,15,21.0,5.0,2.0,adult,11,,0,ignore,3,high,2195.0,never_exploit
55.0,22.0,18.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,16,21.0,5.0,2.0,adult,11,,0,ignore,3,high,2195.0,never_exploit
48.0,22.0,18.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,17,21.0,5.0,2.0,adult,11,,0,ignore,3,high,2195.0,never_exploit
47.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,18,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
59.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,19,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
58.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,20,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
41.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,21,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
47.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,22,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
52.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,23,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
54.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,24,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
41.0,22.0,21.0,34,2.0,2.0,2195.0,0.0,10,819,0.0,25,21.0,5.0,2.0,adult,11,,0,copy,3,high,2195.0,never_exploit
9.0,1.0,22.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,1,0.0,0.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-17.0,64.0,35.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,2,63.0,7.0,7.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
21.0,8.0,45.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,3,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-26.0,34.0,19.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,4,33.0,1.0,4.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-49.0,57.0,15.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,5,56.0,0.0,7.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-42.0,16.0,50.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,6,15.0,7.0,1.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-8.0,51.0,51.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,7,50.0,2.0,6.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
16.0,8.0,43.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,8,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
46.0,8.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,9,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
0.0,8.0,25.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,10,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
14.0,8.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,11,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
33.0,8.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,12,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
54.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,13,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
46.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,14,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
57.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,15,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
54.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,16,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
-16.0,31.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,17,30.0,6.0,3.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
37.0,45.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,18,44.0,4.0,5.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-13.0,21.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,19,20.0,4.0,2.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-57.0,12.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,20,11.0,3.0,1.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
-18.0,10.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,21,9.0,1.0,1.0,adult,11,,0,ignore,2,medium,1599.0,no_gem
49.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,22,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
41.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,23,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
49.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,24,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
47.0,35.0,34.0,35,3.0,2.0,1599.0,0.0,11,327,0.0,25,34.0,2.0,4.0,adult,11,,0,copy,2,medium,1599.0,no_gem
9.0,39.0,27.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,1,38.0,6.0,4.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
20.0,39.0,4.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,2,38.0,6.0,4.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
23.0,39.0,39.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,3,38.0,6.0,4.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
6.0,39.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,4,38.0,6.0,4.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
25.0,39.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,5,38.0,6.0,4.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
46.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,6,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
48.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,7,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
6.0,55.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,8,54.0,6.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
-49.0,56.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,9,55.0,7.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
35.0,63.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,10,62.0,6.0,7.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
-23.0,8.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,11,7.0,7.0,0.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
-5.0,12.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,12,11.0,3.0,1.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
4.0,18.0,14.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,13,17.0,1.0,2.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
38.0,49.0,17.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,14,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
31.0,49.0,53.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,15,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
36.0,49.0,7.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,16,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
28.0,49.0,53.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,17,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
39.0,49.0,53.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,18,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
26.0,53.0,53.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,19,52.0,4.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
35.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,20,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
47.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,21,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
-11.0,25.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,22,24.0,0.0,3.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
37.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,23,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
41.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,24,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
51.0,49.0,49.0,36,7.0,2.0,1244.0,1.0,12,543,0.0,25,48.0,0.0,6.0,adult,11,,0,ignore,2,medium,1244.0,never_exploit
-16.0,8.0,36.0,37,1.0,1.0,800.0,0.0,1,629,0.0,1,7.0,7.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
-15.0,22.0,35.0,37,1.0,1.0,800.0,0.0,1,629,0.0,2,21.0,5.0,2.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
-60.0,32.0,34.0,37,1.0,1.0,800.0,0.0,1,629,0.0,3,31.0,7.0,3.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
20.0,44.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,4,43.0,3.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
20.0,44.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,5,43.0,3.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
22.0,44.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,6,43.0,3.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
21.0,44.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,7,43.0,3.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
-35.0,42.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,8,41.0,1.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
40.0,43.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,9,42.0,2.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
36.0,43.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,10,42.0,2.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
25.0,43.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,11,42.0,2.0,5.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
47.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,12,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
57.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,13,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
63.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,14,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
60.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,15,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
43.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,16,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
38.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,17,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
52.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,18,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
53.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,19,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
39.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,20,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
40.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,21,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
43.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,22,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
35.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,23,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
47.0,2.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,24,1.0,1.0,0.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
-46.0,63.0,11.0,37,1.0,1.0,800.0,0.0,1,629,0.0,25,62.0,6.0,7.0,adolescents,12,,0,ignore,2,medium,800.0,no_gem
-21.0,15.0,6.0,38,8.0,1.0,468.0,1.0,2,508,0.0,1,14.0,6.0,1.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
22.0,21.0,54.0,38,8.0,1.0,468.0,1.0,2,508,0.0,2,20.0,4.0,2.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
22.0,21.0,46.0,38,8.0,1.0,468.0,1.0,2,508,0.0,3,20.0,4.0,2.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
32.0,54.0,45.0,38,8.0,1.0,468.0,1.0,2,508,0.0,4,53.0,5.0,6.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
41.0,54.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,5,53.0,5.0,6.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
23.0,51.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,6,50.0,2.0,6.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
-35.0,26.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,7,25.0,1.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
-42.0,25.0,51.0,38,8.0,1.0,468.0,1.0,2,508,0.0,8,24.0,0.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
49.0,9.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,9,8.0,0.0,1.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
33.0,9.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,10,8.0,0.0,1.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
-45.0,1.0,25.0,38,8.0,1.0,468.0,1.0,2,508,0.0,11,0.0,0.0,0.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
54.0,42.0,41.0,38,8.0,1.0,468.0,1.0,2,508,0.0,12,41.0,1.0,5.0,adolescents,12,,0,copy,2,medium,468.0,never_exploit
25.0,42.0,35.0,38,8.0,1.0,468.0,1.0,2,508,0.0,13,41.0,1.0,5.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
41.0,39.0,34.0,38,8.0,1.0,468.0,1.0,2,508,0.0,14,38.0,6.0,4.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
31.0,39.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,15,38.0,6.0,4.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
32.0,54.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,16,53.0,5.0,6.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
14.0,63.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,17,62.0,6.0,7.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
-13.0,58.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,18,57.0,1.0,7.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
14.0,37.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,19,36.0,4.0,4.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
57.0,28.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,20,27.0,3.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
56.0,28.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,21,27.0,3.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
54.0,28.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,22,27.0,3.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
59.0,28.0,28.0,38,8.0,1.0,468.0,1.0,2,508,0.0,23,27.0,3.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
40.0,28.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,24,27.0,3.0,3.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
-35.0,49.0,42.0,38,8.0,1.0,468.0,1.0,2,508,0.0,25,48.0,0.0,6.0,adolescents,12,,0,ignore,2,medium,468.0,never_exploit
20.0,16.0,28.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,1,15.0,7.0,1.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
23.0,16.0,36.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,2,15.0,7.0,1.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
-46.0,37.0,29.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,3,36.0,4.0,4.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
-50.0,26.0,37.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,4,25.0,1.0,3.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
47.0,10.0,11.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,5,9.0,1.0,1.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
49.0,10.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,6,9.0,1.0,1.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
48.0,10.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,0.0,7,9.0,1.0,1.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
263.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,8,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,9,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
263.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,10,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,11,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
264.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,12,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
264.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,13,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
260.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,14,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
261.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,15,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
260.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,16,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
263.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,17,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,18,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
261.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,19,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,20,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
263.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,21,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,22,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
262.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,23,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
264.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,24,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
264.0,64.0,51.0,39,9.0,1.0,504.0,1.0,3,4813,1.0,25,63.0,7.0,7.0,adolescents,12,8.0,1,ignore,3,high,504.0,gem_not_found
-50.0,19.0,28.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,1,18.0,2.0,2.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
17.0,47.0,64.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,2,46.0,6.0,5.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
-37.0,60.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,3,59.0,3.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
-1.0,63.0,41.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,4,62.0,6.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
12.0,47.0,13.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,5,46.0,6.0,5.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
34.0,1.0,8.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,6,0.0,0.0,0.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
37.0,1.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,7,0.0,0.0,0.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
36.0,1.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,8,0.0,0.0,0.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
54.0,41.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,9,40.0,0.0,5.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
45.0,41.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,10,40.0,0.0,5.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
41.0,57.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,11,56.0,0.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
31.0,57.0,40.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,12,56.0,0.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
59.0,41.0,25.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,13,40.0,0.0,5.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
50.0,41.0,51.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,14,40.0,0.0,5.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
9.0,59.0,44.0,40,10.0,1.0,343.0,1.0,4,3015,0.0,15,58.0,2.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
254.0,58.0,58.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,16,57.0,1.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
268.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,17,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
268.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,18,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
259.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,19,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
272.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,20,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
270.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,21,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
267.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,22,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
250.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,23,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
282.0,58.0,57.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,24,57.0,1.0,7.0,adolescents,12,16.0,1,copy,2,medium,343.0,gem_found
288.0,58.0,58.0,40,10.0,1.0,343.0,1.0,4,3015,1.0,25,57.0,1.0,7.0,adolescents,12,16.0,1,ignore,2,medium,343.0,gem_found
-21.0,58.0,31.0,41,11.0,1.0,868.0,1.0,5,239,0.0,1,57.0,1.0,7.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
28.0,61.0,27.0,41,11.0,1.0,868.0,1.0,5,239,0.0,2,60.0,4.0,7.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
17.0,61.0,38.0,41,11.0,1.0,868.0,1.0,5,239,0.0,3,60.0,4.0,7.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
6.0,39.0,14.0,41,11.0,1.0,868.0,1.0,5,239,0.0,4,38.0,6.0,4.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
9.0,19.0,9.0,41,11.0,1.0,868.0,1.0,5,239,0.0,5,18.0,2.0,2.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
15.0,15.0,41.0,41,11.0,1.0,868.0,1.0,5,239,0.0,6,14.0,6.0,1.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
59.0,4.0,41.0,41,11.0,1.0,868.0,1.0,5,239,0.0,7,3.0,3.0,0.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
49.0,4.0,41.0,41,11.0,1.0,868.0,1.0,5,239,0.0,8,3.0,3.0,0.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
-19.0,1.0,41.0,41,11.0,1.0,868.0,1.0,5,239,0.0,9,0.0,0.0,0.0,adolescents,12,,0,ignore,1,low,868.0,gem_not_found
